Episode,Reward,Wins,Losses,Epsilon
607,1.976120609311422,65,109,0.00998645168764533
608,-7.640100097529217,65,109,0.00998645168764533
609,3.8105106336105568,65,109,0.00998645168764533
610,-7.454987460810774,65,109,0.00998645168764533
611,100.0,66,109,0.00998645168764533
612,-100.0,66,110,0.00998645168764533
613,100.0,67,110,0.00998645168764533
614,100.0,68,110,0.00998645168764533
615,-4.227504787831179,68,110,0.00998645168764533
616,-8.57578018346521,68,110,0.00998645168764533
617,3.7930376167673696,68,110,0.00998645168764533
618,-100.0,68,111,0.00998645168764533
619,-7.978333394815975,68,111,0.00998645168764533
620,-7.7495017606781005,68,111,0.00998645168764533
621,-2.756040955873917,68,111,0.00998645168764533
622,-6.124183926620622,68,111,0.00998645168764533
623,100.0,69,111,0.00998645168764533
624,-4.506421141778134,69,111,0.00998645168764533
625,-2.3921504719663145,69,111,0.00998645168764533
626,-3.3297717060620933,69,111,0.00998645168764533
627,-7.559848905924144,69,111,0.00998645168764533
628,-7.40634977728691,69,111,0.00998645168764533
629,-100.0,69,112,0.00998645168764533
630,-3.9217640948699812,69,112,0.00998645168764533
631,-2.041335172836158,69,112,0.00998645168764533
632,-4.002826230420717,69,112,0.00998645168764533
633,-100.0,69,113,0.00998645168764533
634,-3.855481157897103,69,113,0.00998645168764533
635,-3.0059841405578105,69,113,0.00998645168764533
636,-1.867800252660457,69,113,0.00998645168764533
637,-4.66050062804977,69,113,0.00998645168764533
638,-2.274163823495668,69,113,0.00998645168764533
639,-6.922507638088706,69,113,0.00998645168764533
640,-100.0,69,114,0.00998645168764533
641,-1.730067112186964,69,114,0.00998645168764533
642,-6.943019518586701,69,114,0.00998645168764533
643,-6.556870576921913,69,114,0.00998645168764533
644,-100.0,69,115,0.00998645168764533
645,-7.273576477920766,69,115,0.00998645168764533
646,-100.0,69,116,0.00998645168764533
647,-5.474231270946307,69,116,0.00998645168764533
648,-100.0,69,117,0.00998645168764533
649,-2.7715016180641583,69,117,0.00998645168764533
650,-100.0,69,118,0.00998645168764533
651,-5.246686076059953,69,118,0.00998645168764533
652,100.0,70,118,0.00998645168764533
653,-8.558463235446176,70,118,0.00998645168764533
654,-8.673592934277956,70,118,0.00998645168764533
655,100.0,71,118,0.00998645168764533
656,-100.0,71,119,0.00998645168764533
657,-8.497281623564692,71,119,0.00998645168764533
658,-8.710489480570526,71,119,0.00998645168764533
659,-100.0,71,120,0.00998645168764533
660,-5.0242860555535565,71,120,0.00998645168764533
661,100.0,72,120,0.00998645168764533
662,1.3837362620261746,72,120,0.00998645168764533
663,-5.7878509697020295,72,120,0.00998645168764533
664,-1.3135266841652902,72,120,0.00998645168764533
665,-6.703084326413986,72,120,0.00998645168764533
666,-6.977843078233295,72,120,0.00998645168764533
667,-4.861000280535537,72,120,0.00998645168764533
668,-9.953678392161265,72,120,0.00998645168764533
669,-7.125683483308024,72,120,0.00998645168764533
670,0.15609770940699264,72,120,0.00998645168764533
671,-0.44465785482810194,72,120,0.00998645168764533
672,-100.0,72,121,0.00998645168764533
673,-100.0,72,122,0.00998645168764533
674,-6.634042507739957,72,122,0.00998645168764533
675,-2.7511070471833623,72,122,0.00998645168764533
676,-1.9317446774996512,72,122,0.00998645168764533
677,-8.316011021782595,72,122,0.00998645168764533
678,100.0,73,122,0.00998645168764533
679,-6.585431457306541,73,122,0.00998645168764533
680,100.0,74,122,0.00998645168764533
681,-2.868959044126083,74,122,0.00998645168764533
682,-6.617424049174971,74,122,0.00998645168764533
683,-4.796409934907736,74,122,0.00998645168764533
684,-7.55853279135013,74,122,0.00998645168764533
685,-5.638008745517902,74,122,0.00998645168764533
686,-100.0,74,123,0.00998645168764533
687,-4.837647650341123,74,123,0.00998645168764533
688,-4.16312335134642,74,123,0.00998645168764533
689,-5.920756343838185,74,123,0.00998645168764533
690,-5.9313783827703315,74,123,0.00998645168764533
691,-5.665366657105158,74,123,0.00998645168764533
692,-2.4338383098510246,74,123,0.00998645168764533
693,-100.0,74,124,0.00998645168764533
694,-7.543029580444838,74,124,0.00998645168764533
695,100.0,75,124,0.00998645168764533
696,-3.7003286892361476,75,124,0.00998645168764533
697,-1.2907732423114051,75,124,0.00998645168764533
698,-8.24954557596731,75,124,0.00998645168764533
699,-100.0,75,125,0.00998645168764533
