         10913469 function calls (10219050 primitive calls) in 26.305 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      830    0.004    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/monitoring.py:514(__exit__)
       14    0.000    0.000    0.008    0.001 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:2564(create_op)
    13760    0.005    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/traceable_stack.py:135(__len__)
    49619    0.008    0.000    0.008    0.000 /usr/lib/python3.12/inspect.py:2786(name)
      217    0.008    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/optree_impl.py:247(_map_structure_with_path_up_to)
      276    0.002    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/distribute/distribute_lib.py:1349(experimental_distribute_dataset)
        5    0.000    0.000    0.008    0.002 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/common/variables.py:363(__array__)
     1674    0.005    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/context.py:1113(device)
      217    0.001    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/callbacks/progbar_logger.py:97(_finalize_progbar)
        5    0.000    0.000    0.008    0.002 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/resource_variable_ops.py:557(__array__)
    22/12    0.000    0.000    0.008    0.001 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/numpy.py:614(zeros)
      244    0.000    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/pkg_resources/__init__.py:2397(distributions_from_metadata)
    17944    0.008    0.000    0.008    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/traceable_stack.py:131(peek_traceable_objs)
     4944    0.004    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/utils/module_utils.py:31(__getattr__)
      552    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/options.py:307(_to_proto)
    17946    0.007    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:106(<genexpr>)
     5215    0.004    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor_conversion_registry.py:134(get)
     1374    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
5796/3588    0.005    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/data/ops/dataset_ops.py:4484(element_spec)
  864/863    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/composite_tensor_utils.py:24(flatten_with_variables)
     4555    0.007    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_library.py:383(_CheckOpDeprecation)
        6    0.000    0.000    0.007    0.001 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/core.py:34(_initialize)
    20389    0.007    0.000    0.007    0.000 {method 'pop' of 'dict' objects}
      864    0.003    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:52(__init__)
      592    0.007    0.000    0.007    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_AddInputList}
      861    0.001    0.000    0.007    0.000 {method 'sort' of 'list' objects}
      528    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:4714(init_scope)
    11945    0.006    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/op_def_registry.py:32(get)
    63464    0.007    0.000    0.007    0.000 /usr/lib/python3.12/inspect.py:2798(kind)
      952    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:827(internal_convert_to_tensor_or_composite)
    17941    0.007    0.000    0.007    0.000 {method 'pop' of 'list' objects}
    14761    0.007    0.000    0.007    0.000 {method 'isidentifier' of 'str' objects}
    16921    0.007    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:2677(<genexpr>)
      217    0.001    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/trainer.py:905(convert_to_np_if_not_ragged)
      867    0.004    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/polymorphic_function/atomic_function.py:89(__init__)
      418    0.001    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/common/keras_tensor.py:346(any_symbolic_tensors)
        1    0.000    0.000    0.007    0.007 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lazy_loader.py:177(__getattr__)
      276    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:1111(_tf_data_map_structure)
        1    0.000    0.000    0.007    0.007 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lazy_loader.py:49(_load)
    26919    0.007    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/lock_util.py:109(_validate_group_id)
      860    0.001    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/core/function/trace_type/default_types.py:372(__eq__)
      256    0.007    0.000    0.007    0.000 {built-in method builtins.print}
    10177    0.007    0.000    0.007    0.000 {method 'update' of 'dict' objects}
     8407    0.007    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:6078(is_auto_dtype_conversion_enabled)
     1656    0.001    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/util/nest_util.py:541(_tf_data_assert_same_structure)
     26/4    0.001    0.000    0.007    0.002 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/gen_list_ops.py:28(empty_tensor_list)
1232/1184    0.002    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/trackable.py:31(sticky_attribute_assignment)
      188    0.000    0.000    0.007    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/eager/backprop.py:160(record_gradient)
        1    0.000    0.000    0.006    0.006 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/_tf_keras/__init__.py:1(<module>)
     2484    0.004    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/autograph/impl/conversion.py:42(_is_known_loaded_type)
    12750    0.006    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:4328(_distribution_strategy_stack)
        4    0.000    0.000    0.006    0.002 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/gen_stateless_random_ops_v2.py:542(stateless_random_uniform_v2)
     7965    0.006    0.000    0.006    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_OperationName}
      109    0.001    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/trackable/base.py:546(_track_trackable)
        4    0.000    0.000    0.006    0.002 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/metrics/metric.py:192(add_variable)
      276    0.000    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/tree_api.py:267(lists_to_tuples)
    12070    0.006    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:3268(_name_stack)
      865    0.001    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/variable_scope.py:1402(get_variable_scope_store)
      281    0.001    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/backend/tensorflow/trainer.py:33(distribute_strategy)
     1726    0.002    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/ops/variable_scope.py:1178(set_use_resource)
 1171/318    0.019    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor.py:440(set_shape)
        1    0.000    0.000    0.006    0.006 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/_tf_keras/keras/__init__.py:1(<module>)
      288    0.002    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/tensor_shape.py:1227(most_specific_common_supertype)
        2    0.000    0.000    0.006    0.003 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/optimizers/adam.py:43(__init__)
    12934    0.006    0.000    0.006    0.000 {method 'values' of 'mappingproxy' objects}
     5760    0.006    0.000    0.006    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNestedForData}
     4185    0.004    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/tensorflow/python/framework/ops.py:3154(get_collection_ref)
     2559    0.003    0.000    0.006    0.000 /usr/lib/python3.12/inspect.py:1765(currentframe)
      276    0.001    0.000    0.006    0.000 /home/nosignalx2k/Рабочий стол/work/Магистратура/ПИШ/REDBLUE/RLEnvironmentProject/redblue/lib/python3.12/site-packages/keras/src/tree/optree_impl.py:166(lists_to_tuples)
